mode,ep_size,backend,attn_kernel,attn_fused_rmsnorm,attn_fused_rope,num_micro_batches,batch,seq,tokens,decode_tpot_ms,serial_tpot_ms,speedup_vs_ep_serial,prefill_ms,attention_avg_layer_ms_excl_l0,ffn_avg_layer_ms_excl_l0,a2f_send_avg_layer_ms_excl_l0,f2a_send_avg_layer_ms_excl_l0,attention_recv_wait_avg_layer_ms_excl_l0,moe_router_avg_layer_ms_excl_l0,ep_dispatch_avg_layer_ms_excl_l0,ep_local_experts_avg_layer_ms_excl_l0,ep_reduce_avg_layer_ms_excl_l0,attention_sum_ms_excl_l0,ffn_sum_ms_excl_l0,overlap_efficiency_proxy,attn_timing,ffn_timing
decode-dbo,16,broadcast_reduce_overlap,npu-official,True,True,2,8,128,20,270.01022646742825,208.57849305397585,0.7724836787955399,4303.63643495366,1.022066101134616,0.9569604905877025,0.09407680432133853,0.07477099264159481,1.3393837700974434,0.14858532875300723,1.2896936114362263,0.8083751618346953,0.7608280160484162,48.03710675332695,44.977143057622015,0.3079987071201561,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b8_s128_t20/timing_attention_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b8_s128_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b8_s128_t20/timing_ffn_coordinator_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b8_s128_t20.json
decode-dbo-crosslayer,16,broadcast_reduce_overlap,npu-official,True,True,2,8,128,20,277.52817521410947,208.57849305397585,0.7515579017988361,4382.66218197532,0.9989093473934113,1.0394611782295273,0.08840923088582907,0.06713969583444773,1.4137787883110502,0.12398919615736033,1.4397322616361556,0.915471982072167,0.716679945013466,46.94873932749033,48.85467537678778,0.30110550955427295,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b8_s128_t20/timing_attention_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b8_s128_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b8_s128_t20/timing_ffn_coordinator_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b8_s128_t20.json
serial,16,broadcast_reduce_overlap,npu-official,True,True,2,8,128,20,208.57849305397585,208.57849305397585,1.0,4929.932857165113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b8_s128_t20/timing_attention_xhost_static_serial_ep16_broadcast_reduce_overlap_b8_s128_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b8_s128_t20/timing_ffn_coordinator_xhost_static_serial_ep16_broadcast_reduce_overlap_b8_s128_t20.json
decode-dbo,16,broadcast_reduce_overlap,npu-official,True,True,2,4,1024,20,242.38326341698044,195.87285836276254,0.8081121427340285,6136.266858084127,0.8714434423265939,0.7168020225783929,0.07581369247921604,0.06497695923168609,1.1238817427743306,0.11764309230319997,1.1022153280754672,0.599158930275193,0.5621462292533289,40.957841789349914,33.689695061184466,0.3213136315505868,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s1024_t20/timing_attention_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b4_s1024_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s1024_t20/timing_ffn_coordinator_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b4_s1024_t20.json
decode-dbo-crosslayer,16,broadcast_reduce_overlap,npu-official,True,True,2,4,1024,20,252.66613525730608,195.87285836276254,0.7752240250292849,5835.354462033138,1.0119634308911702,0.814241726209033,0.08800049173705121,0.06677029763368215,1.2037270613252482,0.11902718378746129,1.3520058883512591,0.6952145424215718,0.5794020959156307,47.562281251885,38.26936113182455,0.3339888017089213,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s1024_t20/timing_attention_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s1024_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s1024_t20/timing_ffn_coordinator_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s1024_t20.json
serial,16,broadcast_reduce_overlap,npu-official,True,True,2,4,1024,20,195.87285836276254,195.87285836276254,1.0,6011.3320578821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s1024_t20/timing_attention_xhost_static_serial_ep16_broadcast_reduce_overlap_b4_s1024_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s1024_t20/timing_ffn_coordinator_xhost_static_serial_ep16_broadcast_reduce_overlap_b4_s1024_t20.json
decode-dbo,16,broadcast_reduce_overlap,npu-official,True,True,2,4,512,20,249.3045422689695,194.7946050571964,0.7813520094111905,4570.629017893225,0.8731281949563864,0.8484532665263148,0.07320474585557872,0.06667675916105509,1.2529168347332706,0.12551769465604362,1.2311395307249846,0.7229355718702712,0.609803553472491,41.03702516295016,39.877303526736796,0.29353797111504226,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s512_t20/timing_attention_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b4_s512_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s512_t20/timing_ffn_coordinator_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b4_s512_t20.json
decode-dbo-crosslayer,16,broadcast_reduce_overlap,npu-official,True,True,2,4,512,20,247.31627047846192,194.7946050571964,0.7876336024328029,4449.629979906604,0.868330694774681,0.8211514065438446,0.07254412605803698,0.0685482469209014,1.2384391627571685,0.1188309149856263,1.2879902893241415,0.7023204915582183,0.5692233395901449,40.811542654410005,38.594116107560694,0.29656900457970525,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s512_t20/timing_attention_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s512_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s512_t20/timing_ffn_coordinator_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s512_t20.json
serial,16,broadcast_reduce_overlap,npu-official,True,True,2,4,512,20,194.7946050571964,194.7946050571964,1.0,4432.757472153753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s512_t20/timing_attention_xhost_static_serial_ep16_broadcast_reduce_overlap_b4_s512_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s512_t20/timing_ffn_coordinator_xhost_static_serial_ep16_broadcast_reduce_overlap_b4_s512_t20.json
decode-dbo,16,broadcast_reduce_overlap,npu-official,True,True,2,4,256,20,240.30504309523263,185.71963147750418,0.772849496146045,4327.3494460154325,0.8759022011679221,0.7621706636781072,0.07377078439644043,0.06871735627584635,1.18252794020512,0.12600628480790776,1.1829815314527838,0.6361643788701994,0.5863618472234365,41.16740345489234,35.822021192871034,0.3105374569841117,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s256_t20/timing_attention_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b4_s256_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s256_t20/timing_ffn_coordinator_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b4_s256_t20.json
decode-dbo-crosslayer,16,broadcast_reduce_overlap,npu-official,True,True,2,4,256,20,232.85260878650374,185.71963147750418,0.7975844996771563,4463.4969108738005,0.917609285642492,0.6270549468141287,0.08371774543156014,0.06408002623852263,1.1106876463213182,0.11748669946447332,1.0916197726978583,0.5095682473496553,0.58293830543915,43.127636425197124,29.47158250026405,0.34556975027535686,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s256_t20/timing_attention_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s256_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s256_t20/timing_ffn_coordinator_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s256_t20.json
serial,16,broadcast_reduce_overlap,npu-official,True,True,2,4,256,20,185.71963147750418,185.71963147750418,1.0,4371.388780884445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s256_t20/timing_attention_xhost_static_serial_ep16_broadcast_reduce_overlap_b4_s256_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s256_t20/timing_ffn_coordinator_xhost_static_serial_ep16_broadcast_reduce_overlap_b4_s256_t20.json
decode-dbo,16,broadcast_reduce_overlap,npu-official,True,True,2,4,128,20,242.54929363776586,186.6070143633375,0.7693570719773973,4297.312704147771,0.9990362351403591,0.7625861128078814,0.08668918707507088,0.07071895921166907,1.1458234128324276,0.13198742415121895,1.2492545226469953,0.6305986886566624,0.5800968873255113,46.95470305159688,35.84154730197042,0.34361302577562497,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s128_t20/timing_attention_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b4_s128_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s128_t20/timing_ffn_coordinator_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b4_s128_t20.json
decode-dbo-crosslayer,16,broadcast_reduce_overlap,npu-official,True,True,2,4,128,20,241.0095368977636,186.6070143633375,0.7742723245117736,4310.067393118516,0.9521410151563109,0.8807815016901239,0.0789776479112024,0.06899127905118338,1.273018454122258,0.12393033954295073,1.2938245447312897,0.7568511621471732,0.6781221055326626,44.75062771234661,41.396730579435825,0.30655476844408713,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s128_t20/timing_attention_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s128_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s128_t20/timing_ffn_coordinator_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s128_t20.json
serial,16,broadcast_reduce_overlap,npu-official,True,True,2,4,128,20,186.6070143633375,186.6070143633375,1.0,4436.847981065512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s128_t20/timing_attention_xhost_static_serial_ep16_broadcast_reduce_overlap_b4_s128_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s128_t20/timing_ffn_coordinator_xhost_static_serial_ep16_broadcast_reduce_overlap_b4_s128_t20.json
decode-dbo,16,broadcast_reduce_overlap,npu-official,True,True,2,2,1024,20,230.06933373644165,177.06342010856852,0.7696089575823495,4399.130950914696,1.0037046703609063,0.5896488140198461,0.08398215930433349,0.07016449532610305,0.9630065005114103,0.12432529214531818,1.1956285923085315,0.46532352187452797,0.5054829092300002,47.1741195069626,27.71349425893277,0.39263041054182607,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s1024_t20/timing_attention_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b2_s1024_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s1024_t20/timing_ffn_coordinator_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b2_s1024_t20.json
decode-dbo-crosslayer,16,broadcast_reduce_overlap,npu-official,True,True,2,2,1024,20,231.6437426366304,177.06342010856852,0.764378170086469,4399.908089078963,0.9120627098340304,0.7165329025543117,0.07789486900289008,0.06879229554312026,1.194058523632269,0.12727486256985587,1.2101757939548252,0.5892580399844558,0.5752404710832746,42.866947362199426,33.67704642005265,0.3231223755666573,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s1024_t20/timing_attention_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s1024_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s1024_t20/timing_ffn_coordinator_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s1024_t20.json
serial,16,broadcast_reduce_overlap,npu-official,True,True,2,2,1024,20,177.06342010856852,177.06342010856852,1.0,4382.567174034193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s1024_t20/timing_attention_xhost_static_serial_ep16_broadcast_reduce_overlap_b2_s1024_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s1024_t20/timing_ffn_coordinator_xhost_static_serial_ep16_broadcast_reduce_overlap_b2_s1024_t20.json
decode-dbo,16,broadcast_reduce_overlap,npu-official,True,True,2,2,512,20,213.66877763188984,173.46213673437504,0.8118272527080063,4321.981698973104,0.9557611502191805,0.6599501419336872,0.08091342665175809,0.0646326448173916,1.0115376207977533,0.11879039997670879,1.1237452098941232,0.5411597419569784,0.5377321008672106,44.92077406030148,31.017656670883298,0.3637878183174431,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s512_t20/timing_attention_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b2_s512_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s512_t20/timing_ffn_coordinator_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b2_s512_t20.json
decode-dbo-crosslayer,16,broadcast_reduce_overlap,npu-official,True,True,2,2,512,20,220.50823331320365,173.46213673437504,0.7866469842329847,4357.078291941434,0.8849462945053869,0.810050519500324,0.07272336354598086,0.08230145396466584,1.293830452189642,0.13923932342453205,1.2989479582756758,0.670811196075792,0.7112725845914571,41.592475841753185,38.07237441651523,0.296084790350526,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s512_t20/timing_attention_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s512_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s512_t20/timing_ffn_coordinator_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s512_t20.json
serial,16,broadcast_reduce_overlap,npu-official,True,True,2,2,512,20,173.46213673437504,173.46213673437504,1.0,4363.450090168044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s512_t20/timing_attention_xhost_static_serial_ep16_broadcast_reduce_overlap_b2_s512_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s512_t20/timing_ffn_coordinator_xhost_static_serial_ep16_broadcast_reduce_overlap_b2_s512_t20.json
decode-dbo,16,broadcast_reduce_overlap,npu-official,True,True,2,2,256,20,215.45450489870026,169.5999454731416,0.7871728908749529,4710.559216095135,0.9053358040314089,0.6331754972207102,0.07538108323562018,0.07245110278513203,0.9931096772445326,0.1227948789861291,1.155663237094562,0.5103806182345811,0.5014017150004176,42.550782789476216,29.75924836937338,0.3576111162457751,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s256_t20/timing_attention_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b2_s256_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s256_t20/timing_ffn_coordinator_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b2_s256_t20.json
decode-dbo-crosslayer,16,broadcast_reduce_overlap,npu-official,True,True,2,2,256,20,223.2322228435231,169.5999454731416,0.7597467037365139,4409.060859819874,1.0236243598480175,0.6982957438981914,0.08957960117766832,0.0658088111061048,1.1266410187322726,0.1260876343486474,1.2740074815426736,0.5722081095495439,0.569618180731034,48.11034491285682,32.81989996321499,0.35934786575946115,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s256_t20/timing_attention_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s256_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s256_t20/timing_ffn_coordinator_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s256_t20.json
serial,16,broadcast_reduce_overlap,npu-official,True,True,2,2,256,20,169.5999454731416,169.5999454731416,1.0,4304.714045021683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s256_t20/timing_attention_xhost_static_serial_ep16_broadcast_reduce_overlap_b2_s256_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s256_t20/timing_ffn_coordinator_xhost_static_serial_ep16_broadcast_reduce_overlap_b2_s256_t20.json
decode-dbo,16,broadcast_reduce_overlap,npu-official,True,True,2,2,128,20,223.60343879431878,171.43697873689234,0.7667009937829639,4489.564700052142,0.9332325240161191,0.8224356012973697,0.07589636717308709,0.07701917313673395,1.1889029051514064,0.13658949520755956,1.1946030823077927,0.6858461060898101,0.671084259359285,43.861928628757596,38.654473260976374,0.31693326951898265,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s128_t20/timing_attention_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b2_s128_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s128_t20/timing_ffn_coordinator_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b2_s128_t20.json
decode-dbo-crosslayer,16,broadcast_reduce_overlap,npu-official,True,True,2,2,128,20,219.89492426234247,171.43697873689234,0.7796313594413027,4244.668003171682,1.059015464790641,0.7169691206728841,0.09127204464946656,0.07262789059747407,1.1182345469739843,0.12938313414045471,1.33498060328767,0.5875859865324294,0.5717722530615457,49.77372684516013,33.697548671625555,0.36590714674003927,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s128_t20/timing_attention_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s128_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s128_t20/timing_ffn_coordinator_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s128_t20.json
serial,16,broadcast_reduce_overlap,npu-official,True,True,2,2,128,20,171.43697873689234,171.43697873689234,1.0,4276.63848688826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s128_t20/timing_attention_xhost_static_serial_ep16_broadcast_reduce_overlap_b2_s128_t20.json,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s128_t20/timing_ffn_coordinator_xhost_static_serial_ep16_broadcast_reduce_overlap_b2_s128_t20.json
