cfg,rank,source,op_type,name,count,total_ms,avg_ms,max_ms,bytes_or_count
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_17_1,1,97.909817,97.909817,97.909817,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_7_1,1,92.61249,92.61249,92.61249,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_85_1,1,83.034359,83.034359,83.034359,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_13_1,1,72.09934,72.09934,72.09934,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_53_1,1,66.956657,66.956657,66.956657,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_51_1,1,66.697493,66.697493,66.697493,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_39_1,1,64.441608,64.441608,64.441608,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_57_1,1,58.245083,58.245083,58.245083,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_41_1,1,54.782055,54.782055,54.782055,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_15_1,1,54.53983,54.53983,54.53983,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_59_1,1,53.336286,53.336286,53.336286,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_allReduce_,hcom_allReduce__612_0_1,1,17.622732,17.622732,17.622732,1
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_63_1,1,9.961199,9.961199,9.961199,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_49_1,1,9.692554,9.692554,9.692554,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_91_1,1,9.338486,9.338486,9.338486,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_21_1,1,9.312866,9.312866,9.312866,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_11_1,1,9.234364,9.234364,9.234364,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_77_1,1,8.855577,8.855577,8.855577,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_35_1,1,8.624652,8.624652,8.624652,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_37_1,1,8.562791,8.562791,8.562791,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_75_1,1,8.280605,8.280605,8.280605,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_47_1,1,8.250764,8.250764,8.250764,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_23_1,1,8.147643,8.147643,8.147643,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_31_1,1,8.099902,8.099902,8.099902,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_95_1,1,8.092442,8.092442,8.092442,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_81_1,1,8.066081,8.066081,8.066081,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_61_1,1,7.98244,7.98244,7.98244,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_33_1,1,7.889878,7.889878,7.889878,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_79_1,1,7.842136,7.842136,7.842136,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_93_1,1,7.815197,7.815197,7.815197,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_73_1,1,7.773115,7.773115,7.773115,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_27_1,1,7.707694,7.707694,7.707694,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_71_1,1,7.628012,7.628012,7.628012,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_87_1,1,7.594892,7.594892,7.594892,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_55_1,1,7.52891,7.52891,7.52891,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_29_1,1,7.390808,7.390808,7.390808,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_89_1,1,7.206204,7.206204,7.206204,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_83_1,1,7.160883,7.160883,7.160883,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_69_1,1,7.090522,7.090522,7.090522,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_19_1,1,7.089281,7.089281,7.089281,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_45_1,1,7.066442,7.066442,7.066442,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_25_1,1,7.036441,7.036441,7.036441,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_67_1,1,6.833457,6.833457,6.833457,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_65_1,1,6.819616,6.819616,6.819616,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_allReduce_,hcom_allReduce__612_6_1,1,6.620353,6.620353,6.620353,1
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_43_1,1,6.383208,6.383208,6.383208,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_124_1,1,5.041041,5.041041,5.041041,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_102_1,1,4.980719,4.980719,4.980719,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_148_1,1,4.959039,4.959039,4.959039,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_120_1,1,4.869418,4.869418,4.869418,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_104_1,1,4.797916,4.797916,4.797916,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_52_1,1,4.779715,4.779715,4.779715,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_176_1,1,4.779695,4.779695,4.779695,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_138_1,1,4.777595,4.777595,4.777595,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_178_1,1,4.677853,4.677853,4.677853,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_152_1,1,4.51051,4.51051,4.51051,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_172_1,1,4.48975,4.48975,4.48975,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_160_1,1,4.457069,4.457069,4.457069,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_136_1,1,4.412328,4.412328,4.412328,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_send_,hcom_send__098_0_1,1,4.345767,4.345767,4.345767,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_122_1,1,4.333987,4.333987,4.333987,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_118_1,1,4.326726,4.326726,4.326726,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_72_1,1,4.301386,4.301386,4.301386,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_128_1,1,4.210984,4.210984,4.210984,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_184_1,1,4.205384,4.205384,4.205384,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_broadcast_,hcom_broadcast__612_1_1,1,4.191984,4.191984,4.191984,2
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_130_1,1,4.174944,4.174944,4.174944,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_54_1,1,4.107302,4.107302,4.107302,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_12_1,1,4.100782,4.100782,4.100782,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_28_1,1,4.079382,4.079382,4.079382,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_88_1,1,4.071442,4.071442,4.071442,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_166_1,1,4.060041,4.060041,4.060041,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_46_1,1,4.058021,4.058021,4.058021,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_144_1,1,4.01466,4.01466,4.01466,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_170_1,1,4.01434,4.01434,4.01434,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_24_1,1,4.0086,4.0086,4.0086,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_48_1,1,3.962719,3.962719,3.962719,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_14_1,1,3.915238,3.915238,3.915238,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_74_1,1,3.911338,3.911338,3.911338,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_112_1,1,3.905938,3.905938,3.905938,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_110_1,1,3.904138,3.904138,3.904138,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_40_1,1,3.901338,3.901338,3.901338,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_106_1,1,3.897118,3.897118,3.897118,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_142_1,1,3.877658,3.877658,3.877658,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_64_1,1,3.832337,3.832337,3.832337,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_154_1,1,3.777956,3.777956,3.777956,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_168_1,1,3.771075,3.771075,3.771075,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_allReduce_,hcom_allReduce__612_2_1,1,3.756635,3.756635,3.756635,1
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_86_1,1,3.756515,3.756515,3.756515,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_186_1,1,3.740554,3.740554,3.740554,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__098_1_1,1,3.666373,3.666373,3.666373,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_162_1,1,3.652433,3.652433,3.652433,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_108_1,1,3.641293,3.641293,3.641293,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_132_1,1,3.639693,3.639693,3.639693,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_194_1,1,3.612732,3.612732,3.612732,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_100_1,1,3.602432,3.602432,3.602432,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_50_1,1,3.579811,3.579811,3.579811,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_76_1,1,3.575691,3.575691,3.575691,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_188_1,1,3.542851,3.542851,3.542851,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_66_1,1,3.537351,3.537351,3.537351,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_7_1,1,3.51141,3.51141,3.51141,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_190_1,1,3.49985,3.49985,3.49985,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_180_1,1,3.49755,3.49755,3.49755,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_94_1,1,3.459089,3.459089,3.459089,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_70_1,1,3.454009,3.454009,3.454009,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_82_1,1,3.428528,3.428528,3.428528,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_56_1,1,3.402168,3.402168,3.402168,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_80_1,1,3.353407,3.353407,3.353407,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_60_1,1,3.339827,3.339827,3.339827,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_26_1,1,3.336247,3.336247,3.336247,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_196_1,1,3.314146,3.314146,3.314146,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_92_1,1,3.279986,3.279986,3.279986,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_36_1,1,3.248065,3.248065,3.248065,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_150_1,1,3.241165,3.241165,3.241165,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_140_1,1,3.195844,3.195844,3.195844,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_146_1,1,3.177243,3.177243,3.177243,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_20_1,1,3.173024,3.173024,3.173024,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_32_1,1,3.144583,3.144583,3.144583,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_164_1,1,3.138743,3.138743,3.138743,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_22_1,1,3.00036,3.00036,3.00036,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_126_1,1,2.97946,2.97946,2.97946,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_send_,hcom_send__714_8_1,1,2.947819,2.947819,2.947819,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_116_1,1,2.891778,2.891778,2.891778,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_174_1,1,2.890018,2.890018,2.890018,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_158_1,1,2.883178,2.883178,2.883178,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_send_,hcom_send__714_0_1,1,2.867737,2.867737,2.867737,512
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_134_1,1,2.845036,2.845036,2.845036,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_10_1,1,2.818657,2.818657,2.818657,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_182_1,1,2.791075,2.791075,2.791075,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_192_1,1,2.693973,2.693973,2.693973,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_78_1,1,2.547911,2.547911,2.547911,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_42_1,1,2.50411,2.50411,2.50411,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_96_1,1,2.469829,2.469829,2.469829,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_84_1,1,2.467009,2.467009,2.467009,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_9_1,1,2.364647,2.364647,2.364647,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_19_1,1,2.364427,2.364427,2.364427,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_44_1,1,2.352707,2.352707,2.352707,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_68_1,1,2.306206,2.306206,2.306206,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_30_1,1,2.244145,2.244145,2.244145,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_99_1,1,2.234745,2.234745,2.234745,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_8_1,1,2.223745,2.223745,2.223745,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_11_1,1,2.091441,2.091441,2.091441,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_63_1,1,2.042561,2.042561,2.042561,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_17_1,1,2.036861,2.036861,2.036861,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_23_1,1,2.008841,2.008841,2.008841,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_98_1,1,2.0078,2.0078,2.0078,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_115_1,1,1.979439,1.979439,1.979439,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_114_1,1,1.97108,1.97108,1.97108,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_send_,hcom_send__714_10_1,1,1.916719,1.916719,1.916719,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_107_1,1,1.909238,1.909238,1.909238,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_send_,hcom_send__714_20_1,1,1.906018,1.906018,1.906018,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__714_1_1,1,1.896958,1.896958,1.896958,512
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_156_1,1,1.878498,1.878498,1.878498,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_send_,hcom_send__098_2_1,1,1.837897,1.837897,1.837897,16777216
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_90_1,1,1.821576,1.821576,1.821576,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_18_1,1,1.816477,1.816477,1.816477,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_59_1,1,1.807596,1.807596,1.807596,32768
decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__648_39_1,1,1.794896,1.794896,1.794896,32768
