root,mode,tag,batch,seq,tokens,status,serial_cache,serial_baseline_ms,dbo_ms,speedup,note
results_npu,decode,decode-dbo-crosslayer_b8_s256_t20,8,256,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b8_s256_t20.json,356.937195,316.504316,1.127748,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b8_s512_t20,8,512,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b8_s512_t20.json,351.484312,337.949819,1.040049,decode_tpot_ms
results_npu,prefill,prefill-dbo_b128_s128_t20,128,128,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b128_s128_t20.json,1899.865853,1593.780696,1.192050,prefill_ms
results_npu,prefill,prefill-dbo_b16_s1024_t20,16,1024,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b16_s1024_t20.json,1842.301028,1588.065306,1.160091,prefill_ms
results_npu,prefill,prefill-dbo_b16_s128_t20,16,128,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b16_s128_t20.json,1860.941635,436.842132,4.259987,prefill_ms
results_npu,prefill,prefill-dbo_b16_s256_t20,16,256,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b16_s256_t20.json,1828.425616,561.330559,3.257306,prefill_ms
results_npu,prefill,prefill-dbo_b16_s512_t20,16,512,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b16_s512_t20.json,1827.006565,853.786822,2.139886,prefill_ms
results_npu,prefill,prefill-dbo_b2_s1024_t20,2,1024,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b2_s1024_t20.json,1796.999406,441.651665,4.068816,prefill_ms
results_npu,prefill,prefill-dbo_b2_s128_t20,2,128,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b2_s128_t20.json,1809.366213,349.307425,5.179868,prefill_ms
results_npu,prefill,prefill-dbo_b2_s2048_t20,2,2048,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b2_s2048_t20.json,1902.709397,534.632638,3.558910,prefill_ms
results_npu,prefill,prefill-dbo_b2_s256_t20,2,256,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b2_s256_t20.json,1810.729753,358.755782,5.047249,prefill_ms
results_npu,prefill,prefill-dbo_b2_s512_t20,2,512,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b2_s512_t20.json,1843.860777,379.479941,4.858915,prefill_ms
results_npu,prefill,prefill-dbo_b32_s128_t20,32,128,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b32_s128_t20.json,1834.464157,552.650850,3.319391,prefill_ms
results_npu,prefill,prefill-dbo_b32_s256_t20,32,256,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b32_s256_t20.json,1834.735934,842.079461,2.178816,prefill_ms
results_npu,prefill,prefill-dbo_b32_s512_t20,32,512,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b32_s512_t20.json,1811.751774,1582.594780,1.144798,prefill_ms
results_npu,prefill,prefill-dbo_b4_s1024_t20,4,1024,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b4_s1024_t20.json,1801.795335,563.463477,3.197715,prefill_ms
results_npu,prefill,prefill-dbo_b4_s128_t20,4,128,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b4_s128_t20.json,1810.318829,362.405818,4.995281,prefill_ms
results_npu,prefill,prefill-dbo_b4_s2048_t20,4,2048,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b4_s2048_t20.json,1810.688071,848.811070,2.133205,prefill_ms
results_npu,prefill,prefill-dbo_b4_s256_t20,4,256,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b4_s256_t20.json,1854.280565,362.329952,5.117657,prefill_ms
results_npu,prefill,prefill-dbo_b4_s512_t20,4,512,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b4_s512_t20.json,2077.599488,432.616569,4.802404,prefill_ms
results_npu,prefill,prefill-dbo_b64_s128_t20,64,128,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b64_s128_t20.json,1886.973413,845.000330,2.233104,prefill_ms
results_npu,prefill,prefill-dbo_b64_s256_t20,64,256,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b64_s256_t20.json,1826.160708,1590.035049,1.148503,prefill_ms
results_npu,prefill,prefill-dbo_b8_s1024_t20,8,1024,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b8_s1024_t20.json,1787.238076,830.195932,2.152791,prefill_ms
results_npu,prefill,prefill-dbo_b8_s128_t20,8,128,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b8_s128_t20.json,1754.059607,389.800364,4.499892,prefill_ms
results_npu,prefill,prefill-dbo_b8_s2048_t20,8,2048,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b8_s2048_t20.json,1842.269661,1595.663903,1.154547,prefill_ms
results_npu,prefill,prefill-dbo_b8_s256_t20,8,256,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b8_s256_t20.json,1884.351173,460.495859,4.092005,prefill_ms
results_npu,prefill,prefill-dbo_b8_s512_t20,8,512,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b8_s512_t20.json,1925.619027,532.581842,3.615630,prefill_ms
