ep_size,backend,mode,num_micro_batches,batch,seq,tokens,status,detail,decode_tpot_ms,oom_side,report,pipeline,resource_h1,resource_h2,h1_rank0_log,h2_rank1_log,h2_rank_last_log
16,broadcast_reduce_overlap,serial,2,256,128,20,OK,,1015.956,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b256_s128_t20/report_xhost_static_serial_ep16_broadcast_reduce_overlap_b256_s128_t20.md,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b256_s128_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b256_s128_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b256_s128_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b256_s128_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b256_s128_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo,2,256,128,20,OK,,1113.986,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b256_s128_t20/report_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b256_s128_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b256_s128_t20/pipeline_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b256_s128_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b256_s128_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b256_s128_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b256_s128_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b256_s128_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b256_s128_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo-crosslayer,2,256,128,20,OK,,1117.511,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b256_s128_t20/report_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b256_s128_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b256_s128_t20/pipeline_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b256_s128_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b256_s128_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b256_s128_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b256_s128_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b256_s128_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b256_s128_t20/h2_rank16.log
16,broadcast_reduce_overlap,serial,2,2,256,20,OK,,169.600,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s256_t20/report_xhost_static_serial_ep16_broadcast_reduce_overlap_b2_s256_t20.md,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b2_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo,2,2,256,20,OK,,215.455,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s256_t20/report_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b2_s256_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s256_t20/pipeline_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b2_s256_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b2_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo-crosslayer,2,2,256,20,OK,,223.232,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s256_t20/report_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s256_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s256_t20/pipeline_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s256_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b2_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,serial,2,4,256,20,OK,,185.720,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s256_t20/report_xhost_static_serial_ep16_broadcast_reduce_overlap_b4_s256_t20.md,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b4_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo,2,4,256,20,OK,,240.305,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s256_t20/report_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b4_s256_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s256_t20/pipeline_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b4_s256_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b4_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo-crosslayer,2,4,256,20,OK,,232.853,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s256_t20/report_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s256_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s256_t20/pipeline_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s256_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b4_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,serial,2,8,256,20,OK,,223.417,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b8_s256_t20/report_xhost_static_serial_ep16_broadcast_reduce_overlap_b8_s256_t20.md,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b8_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b8_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b8_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b8_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b8_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo,2,8,256,20,OK,,279.906,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b8_s256_t20/report_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b8_s256_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b8_s256_t20/pipeline_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b8_s256_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b8_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b8_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b8_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b8_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b8_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo-crosslayer,2,8,256,20,OK,,276.059,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b8_s256_t20/report_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b8_s256_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b8_s256_t20/pipeline_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b8_s256_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b8_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b8_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b8_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b8_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b8_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,serial,2,16,256,20,OK,,248.154,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b16_s256_t20/report_xhost_static_serial_ep16_broadcast_reduce_overlap_b16_s256_t20.md,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b16_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b16_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b16_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b16_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b16_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo,2,16,256,20,OK,,311.942,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b16_s256_t20/report_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b16_s256_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b16_s256_t20/pipeline_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b16_s256_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b16_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b16_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b16_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b16_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b16_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo-crosslayer,2,16,256,20,OK,,319.202,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b16_s256_t20/report_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b16_s256_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b16_s256_t20/pipeline_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b16_s256_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b16_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b16_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b16_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b16_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b16_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,serial,2,32,256,20,OK,,298.740,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b32_s256_t20/report_xhost_static_serial_ep16_broadcast_reduce_overlap_b32_s256_t20.md,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b32_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b32_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b32_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b32_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b32_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo,2,32,256,20,OK,,384.361,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t20/report_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t20/pipeline_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b32_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo-crosslayer,2,32,256,20,OK,,374.590,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b32_s256_t20/report_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b32_s256_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b32_s256_t20/pipeline_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b32_s256_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b32_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b32_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b32_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b32_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b32_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,serial,2,64,256,20,OK,,422.358,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b64_s256_t20/report_xhost_static_serial_ep16_broadcast_reduce_overlap_b64_s256_t20.md,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b64_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b64_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b64_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b64_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b64_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo,2,64,256,20,OK,,507.994,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b64_s256_t20/report_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b64_s256_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b64_s256_t20/pipeline_xhost_static_decode-dbo_ep16_broadcast_reduce_overlap_b64_s256_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b64_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b64_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b64_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b64_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo_ep16_broadcast_reduce_overlap_b64_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,decode-dbo-crosslayer,2,64,256,20,OK,,512.584,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b64_s256_t20/report_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b64_s256_t20.md,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b64_s256_t20/pipeline_xhost_static_decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b64_s256_t20.png,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b64_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b64_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b64_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b64_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/decode-dbo-crosslayer_ep16_broadcast_reduce_overlap_b64_s256_t20/h2_rank16.log
16,broadcast_reduce_overlap,serial,2,128,256,20,OK,,613.678,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b128_s256_t20/report_xhost_static_serial_ep16_broadcast_reduce_overlap_b128_s256_t20.md,,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b128_s256_t20/npu_smi_host1.log,/home/zhangyz/afd_demo/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b128_s256_t20/npu_smi_host2.log,/workspace/afd_demo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b128_s256_t20/h1_rank0.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b128_s256_t20/h2_rank1.log,/workspace/afd_demo_repo_crosshost_ep/crosshost_static_ep16_sweep/serial_ep16_broadcast_reduce_overlap_b128_s256_t20/h2_rank16.log
